Date,Open,High,Low,Close,Adj Close,Volume
2012-03-01,610.5250244140625,613.0750122070312,605.5,610.625,455.3805236816406,106902
2012-03-02,613.0,615.0,603.5,608.5750122070312,453.85174560546875,120008
2012-03-03,607.5,612.0,600.0,608.6749877929688,453.92626953125,9598
2012-03-05,610.6749877929688,611.0,600.8499755859375,604.5250244140625,450.83135986328125,100342
2012-03-06,602.5,610.5,595.0,600.7999877929688,448.05340576171875,237148
2012-03-07,598.5,603.5,593.5,596.2750244140625,444.67864990234375,231718
2012-03-09,609.9500122070312,611.0,600.0250244140625,603.1749877929688,449.8246765136719,85530
2012-03-12,613.4500122070312,613.4500122070312,592.5,595.0250244140625,443.74664306640625,112716
2012-03-13,592.75,607.2999877929688,592.75,598.7750244140625,446.5432434082031,135416
2012-03-14,606.0250244140625,606.0250244140625,575.2999877929688,577.4500122070312,430.6399230957031,569352
2012-03-15,579.9500122070312,585.7999877929688,572.5,581.5999755859375,433.7347717285156,371746
2012-03-16,583.75,589.5,578.5,583.75,435.3381652832031,178454
2012-03-19,582.5,584.5,556.0,561.2000122070312,418.521240234375,472470
2012-03-20,565.7999877929688,572.1500244140625,560.0,567.5,423.219482421875,295534
2012-03-21,566.0250244140625,589.0499877929688,566.0250244140625,585.9249877929688,436.9601135253906,273580
2012-03-22,582.5,594.9000244140625,580.25,584.0999755859375,435.59918212890625,282348
2012-03-23,586.0,595.25,582.5,592.3499755859375,441.7516174316406,196700
2012-03-26,592.4500122070312,592.4500122070312,577.625,581.9000244140625,433.9584655761719,118094
2012-03-27,587.125,588.4249877929688,575.7000122070312,586.25,437.20257568359375,113952
2012-03-28,585.0,586.9500122070312,577.5499877929688,581.5750122070312,433.7161865234375,89024
2012-03-29,581.5750122070312,581.5750122070312,569.0,571.625,426.2958068847656,128866
2012-03-30,579.6500244140625,587.0,573.0,583.9249877929688,435.4685363769531,131798
2012-04-02,586.25,597.5,585.0,595.6749877929688,444.2313537597656,112722
2012-04-03,599.25,603.5,587.9500122070312,589.4749755859375,439.6076965332031,204852
2012-04-04,585.5,594.5,583.9249877929688,589.1749877929688,439.3838806152344,111752
2012-04-09,587.7000122070312,594.8499755859375,578.0,581.2750244140625,433.4923400878906,125018
2012-04-10,583.0,587.4500122070312,575.5,578.2999877929688,431.2736511230469,87860
2012-04-11,575.0,577.2249755859375,569.125,570.75,425.6431884765625,123668
2012-04-12,573.5,574.5,564.9000244140625,565.7000122070312,421.8772277832031,192892
2012-04-13,546.5,552.5,532.5,534.7750244140625,398.81451416015625,863174
2012-04-16,539.5,539.5,527.5,535.0250244140625,399.0008850097656,266550
2012-04-17,537.5250244140625,546.5,537.4249877929688,545.2750244140625,406.64495849609375,184720
2012-04-18,550.0,556.9000244140625,546.5250244140625,548.4000244140625,408.9754943847656,190752
2012-04-19,548.3250122070312,552.4749755859375,545.6749877929688,551.0999755859375,410.9891052246094,136506
2012-04-20,549.8499755859375,553.75,539.0,544.7000122070312,406.2162170410156,185616
2012-04-23,541.0,551.2249755859375,523.2750244140625,529.625,394.9737243652344,355600
2012-04-24,560.0,614.875,560.0,597.625,445.6855773925781,3588316
2012-04-25,596.0,596.0,584.0250244140625,586.1500244140625,437.1280517578125,798170
2012-04-26,587.0,599.5,582.0999755859375,596.0,444.47369384765625,519608
2012-04-27,596.5,605.0,595.4749755859375,602.7249755859375,449.4889831542969,418604
2012-04-30,602.0,625.0,602.0,622.4500122070312,464.1990966796875,573062
2012-05-02,622.5,637.6500244140625,622.4500122070312,633.8499755859375,472.70062255859375,869878
2012-05-03,630.0,642.2999877929688,629.5499877929688,640.1749877929688,477.41766357421875,633996
2012-05-04,634.5,647.4000244140625,631.5,639.0499877929688,476.5787658691406,469192
2012-05-07,632.7750244140625,639.9000244140625,624.9749755859375,636.9500122070312,475.01263427734375,406102
2012-05-08,612.5,617.7249755859375,598.5,600.1749877929688,447.5873107910156,1350082
2012-05-09,601.4500122070312,617.5999755859375,597.7249755859375,612.9500122070312,457.1142883300781,705876
2012-05-10,614.75,621.0250244140625,612.25,616.7750244140625,459.96685791015625,397978
2012-05-11,610.5,618.625,610.5,615.75,459.20245361328125,306650
2012-05-14,615.0,616.9000244140625,610.375,613.7999877929688,457.748291015625,271902
2012-05-15,607.5,616.4749755859375,607.5,613.0499877929688,457.1888122558594,219422
2012-05-16,610.5499877929688,620.5,604.0499877929688,611.5250244140625,456.0517883300781,304114
2012-05-17,611.8499755859375,617.4500122070312,599.5250244140625,610.1500244140625,455.0261535644531,183692
2012-05-18,599.9000244140625,612.5,597.625,605.7249755859375,451.72625732421875,327900
2012-05-21,605.0,612.4000244140625,602.7750244140625,604.4500122070312,450.7753601074219,159040
2012-05-22,610.5,617.5,601.0,611.5,456.0329895019531,332474
2012-05-23,615.2750244140625,617.0,606.875,612.7750244140625,456.9837646484375,224134
2012-05-24,612.0,614.2999877929688,603.5750122070312,610.6749877929688,455.41766357421875,112414
2012-05-25,610.5250244140625,612.5,604.5,610.7750244140625,455.4923095703125,61208
2012-05-28,611.0,613.4500122070312,607.1749877929688,611.875,456.3125305175781,95070
2012-05-29,613.2000122070312,623.9500122070312,609.1500244140625,620.4000244140625,462.67034912109375,206378
2012-05-30,615.5250244140625,628.25,615.5250244140625,620.2249755859375,462.539794921875,153312
2012-05-31,615.4500122070312,627.5,613.0,622.9000244140625,464.5346984863281,193640
2012-06-01,617.5,621.5999755859375,610.0,612.375,456.6856994628906,191706
2012-06-04,595.0,608.4249877929688,595.0,606.625,452.3974609375,146810
2012-06-05,606.5,615.4000244140625,606.4749755859375,613.5750122070312,457.5804748535156,354772
2012-06-06,616.4500122070312,630.9500122070312,615.0250244140625,626.625,467.3125915527344,174464
2012-06-07,622.5250244140625,625.0,616.0750122070312,620.2249755859375,474.6595764160156,304592
2012-06-08,616.0,621.5,612.0,615.5750122070312,471.1009521484375,721662
2012-06-11,616.25,622.875,614.0750122070312,618.2000122070312,473.1098327636719,134924
2012-06-12,612.5,625.4500122070312,612.5,624.2000122070312,477.7015686035156,142962
2012-06-13,622.5,629.7999877929688,621.5,625.5750122070312,478.7538757324219,87072
2012-06-14,623.5,630.7249755859375,620.0250244140625,625.5750122070312,478.7538757324219,99358
2012-06-15,623.0,638.7249755859375,623.0,635.7249755859375,486.521728515625,171844
2012-06-18,637.5499877929688,643.5,625.5,628.625,481.0880432128906,105824
2012-06-19,627.5,639.0,627.5,636.9000244140625,487.42083740234375,192906
2012-06-20,635.5,637.5,622.0499877929688,626.0250244140625,479.0982971191406,91070
2012-06-21,625.0,626.25,605.0499877929688,612.4000244140625,468.67095947265625,399780
2012-06-22,610.0,620.0,607.5750122070312,616.8499755859375,472.0766906738281,184194
2012-06-25,618.25,619.5750122070312,605.9000244140625,607.8250122070312,465.1698913574219,175536
2012-06-26,611.0,617.8250122070312,609.5,616.3250122070312,471.6748046875,100938
2012-06-27,616.5,628.1500244140625,616.5,623.375,477.07025146484375,109558
2012-06-28,626.0,631.5,617.5250244140625,629.4000244140625,481.6812438964844,533660
2012-06-29,633.5,642.5,631.1500244140625,638.7750244140625,488.8558654785156,226426
2012-07-02,639.0,640.0,628.7999877929688,630.0999755859375,482.21697998046875,138764
2012-07-03,630.5,634.7249755859375,615.5499877929688,621.0999755859375,475.3292541503906,172624
2012-07-04,622.5,624.9500122070312,616.2750244140625,623.75,477.3573913574219,151826
2012-07-05,622.5,623.5,617.6749877929688,620.1749877929688,474.621337890625,87644
2012-07-06,622.5,624.9000244140625,613.5250244140625,623.0999755859375,476.8597106933594,175210
2012-07-09,624.0,632.1500244140625,621.0,629.0499877929688,481.4132385253906,129488
2012-07-10,632.5,635.0,624.75,630.7000122070312,482.6761169433594,173098
2012-07-11,630.5,636.9500122070312,627.1749877929688,629.4000244140625,481.6812438964844,220350
2012-07-12,616.0,625.0,609.2750244140625,618.0499877929688,472.9951171875,986098
2012-07-13,637.5,642.5,621.6749877929688,624.8250122070312,478.17999267578125,865164
2012-07-16,626.1500244140625,629.3250122070312,601.875,605.0999755859375,463.08428955078125,440670
2012-07-17,609.3499755859375,609.3499755859375,587.75,593.2999877929688,454.0538024902344,870128
2012-07-18,596.5,602.0,589.1500244140625,597.875,457.5550842285156,240738
2012-07-19,601.0499877929688,605.0,597.625,600.375,459.4684143066406,165484
2012-07-20,602.0,613.9249877929688,600.5,611.5250244140625,468.00152587890625,296964
2012-07-23,606.9500122070312,613.75,600.75,606.9000244140625,466.75164794921875,609364
2012-07-24,606.0,609.4749755859375,599.0,604.5,464.9058532714844,204218
2012-07-25,602.9000244140625,607.7000122070312,598.2249755859375,606.3499755859375,466.3287048339844,190360
2012-07-26,605.2750244140625,610.0,597.1749877929688,601.3250122070312,462.4639587402344,1252654
2012-07-27,605.0,616.0,601.75,612.875,471.3468017578125,4450850
2012-07-30,615.2750244140625,621.4000244140625,607.2999877929688,615.8499755859375,473.6348876953125,162314
2012-07-31,615.8499755859375,624.6500244140625,613.0,620.3250122070312,477.0765075683594,116762
2012-08-01,620.0,621.9000244140625,612.0,613.7999877929688,472.05828857421875,117338
2012-08-02,614.9749755859375,618.5,612.9749755859375,616.2999877929688,473.9809265136719,45324
2012-08-03,615.2750244140625,620.0,609.0499877929688,618.9500122070312,476.01904296875,68196
2012-08-06,621.75,621.75,612.9749755859375,614.7000122070312,472.7505798339844,98178
2012-08-07,619.0,635.0,615.0,632.2999877929688,486.2862243652344,400276
2012-08-08,635.0,635.0,623.2999877929688,625.25,480.8642272949219,123198
2012-08-09,624.5,634.0,623.5,629.2750244140625,483.9598388671875,83788
2012-08-10,628.75,641.4500122070312,628.75,638.9000244140625,491.3621826171875,338144
2012-08-13,640.0,640.0,629.0499877929688,633.0,486.82452392578125,103524
2012-08-14,637.5,637.5,630.0999755859375,634.3250122070312,487.8437194824219,88124
2012-08-16,632.625,635.5,626.0499877929688,631.4000244140625,485.5939025878906,70406
2012-08-17,633.0,642.1749877929688,632.4249877929688,638.7249755859375,491.2274475097656,144366
2012-08-21,638.5,652.5,638.5,649.2000122070312,499.2837219238281,332162
2012-08-22,647.7750244140625,655.0,641.5,646.0250244140625,496.84173583984375,155638
2012-08-23,646.5,662.5,646.25,660.5750122070312,508.0318908691406,308062
2012-08-24,660.125,664.25,656.5,661.5,508.7430419921875,256998
2012-08-27,657.5,664.9749755859375,657.0,659.5750122070312,507.26275634765625,95766
2012-08-28,662.375,675.9749755859375,660.0250244140625,674.3499755859375,518.6258544921875,287828
2012-08-29,675.0,678.7750244140625,667.8250122070312,671.2750244140625,516.2608642578125,230226
2012-08-30,667.5250244140625,689.25,661.7249755859375,682.5250244140625,524.9130249023438,363258
2012-08-31,677.5250244140625,679.4249877929688,668.1749877929688,673.6500244140625,518.0875244140625,149246
2012-09-03,673.6500244140625,677.5,666.5,669.25,514.7035522460938,93418
2012-09-04,667.25,673.5,661.625,671.0999755859375,516.1263427734375,129818
2012-09-05,668.5,684.0,665.1500244140625,680.5750122070312,523.4132690429688,256568
2012-09-06,680.5750122070312,690.0,677.5,688.125,529.2198486328125,224342
2012-09-07,693.5,697.5,689.875,692.9500122070312,532.9306030273438,178096
2012-09-08,692.75,693.5999755859375,689.875,691.5499877929688,531.8538818359375,17000
2012-09-10,693.5,693.5,675.0,686.125,527.6817016601562,68854
2012-09-11,678.4000244140625,697.5,678.4000244140625,695.7750244140625,535.1033935546875,108582
2012-09-12,695.0,710.0,695.0,706.2000122070312,543.1207885742188,416266
2012-09-13,705.0,712.25,705.0,707.7000122070312,544.2744140625,155906
2012-09-14,712.5,719.0,701.0999755859375,705.9749755859375,542.9478149414062,361046
2012-09-17,708.0,710.3250122070312,668.2249755859375,670.4500122070312,515.62646484375,579056
2012-09-18,670.5,672.0,648.0499877929688,650.2000122070312,500.05267333984375,468446
2012-09-20,649.5,665.6749877929688,645.0499877929688,660.75,508.1663513183594,271220
2012-09-21,660.9000244140625,666.4500122070312,649.5,651.6500244140625,501.1678771972656,252964
2012-09-24,653.0,657.0,638.75,644.3499755859375,495.5534362792969,380430
2012-09-25,645.0,654.75,641.5,647.3250122070312,497.84161376953125,244504
2012-09-26,651.0,652.5,641.625,643.1749877929688,494.64990234375,154718
2012-09-27,641.5,649.5,630.5499877929688,634.6500244140625,488.0935974121094,270144
2012-09-28,639.0,653.0,638.2750244140625,647.0,497.5916442871094,196990
2012-10-01,649.0,654.9749755859375,647.7999877929688,651.2999877929688,500.8984680175781,166708
2012-10-03,652.0,662.4000244140625,650.4749755859375,660.8250122070312,508.2241516113281,184642
2012-10-04,660.0,660.3250122070312,654.125,657.5250244140625,505.6860656738281,284188
2012-10-05,657.5,658.5250244140625,634.9749755859375,651.875,501.3409118652344,260686
2012-10-08,653.5,657.8499755859375,642.625,645.3499755859375,496.32257080078125,129466
2012-10-09,646.75,649.4749755859375,643.0,647.5750122070312,498.0338134765625,100752
2012-10-10,643.9000244140625,651.2000122070312,642.5,644.7000122070312,495.8228454589844,124336
2012-10-11,643.5,650.875,643.1749877929688,644.8250122070312,495.9188537597656,132748
2012-10-12,639.5,656.0750122070312,637.0,649.0750122070312,499.1875,314054
2012-10-15,647.5,652.5,643.125,645.5,496.4378967285156,96252
2012-10-16,650.5,654.5,645.0,647.5499877929688,498.0146179199219,142958
2012-10-17,651.5,652.4249877929688,636.4500122070312,640.7249755859375,492.7655944824219,190226
2012-10-18,641.125,654.5,640.375,652.5999755859375,501.8984375,121212
2012-10-19,655.0,656.9249877929688,640.5250244140625,645.1500244140625,496.1687927246094,393638
2012-10-22,663.0,667.4500122070312,651.5,659.75,507.3973388671875,577006
2012-10-23,661.5,661.7249755859375,655.5,656.6500244140625,505.0131530761719,121494
2012-10-25,657.0750122070312,661.9000244140625,652.0,657.9500122070312,506.0127868652344,142262
2012-10-29,657.5,659.875,651.0750122070312,653.7750244140625,502.8020935058594,72648
2012-10-30,653.7750244140625,660.5,652.0,654.5999755859375,503.4366149902344,102062
2012-10-31,655.0,657.7999877929688,651.7750244140625,656.7000122070312,507.3767395019531,60750
2012-11-01,657.5,659.5,655.25,656.5999755859375,507.299560546875,43434
2012-11-02,660.0,668.9000244140625,657.5,665.5750122070312,514.23388671875,301866
2012-11-05,666.0,671.2999877929688,662.625,664.375,513.3067626953125,136368
2012-11-06,664.5499877929688,668.25,659.625,660.5,510.3128967285156,81756
2012-11-07,661.5,666.375,661.0,664.4000244140625,513.3261108398438,106010
2012-11-08,660.0,667.25,658.0,665.125,513.8861694335938,80164
2012-11-09,665.0,666.2750244140625,660.0999755859375,662.75,512.0512084960938,134078
2012-11-12,662.4500122070312,674.0,658.0,667.125,515.4315185546875,155156
2012-11-15,660.0,661.5,644.0,647.7750244140625,500.48138427734375,76534
2012-11-16,647.5,653.2000122070312,640.1500244140625,642.9749755859375,496.7728271484375,94784
2012-11-19,645.0,646.375,629.5,630.75,487.3275146484375,147626
2012-11-20,635.1500244140625,641.0,628.5750122070312,636.9000244140625,492.07904052734375,100924
2012-11-21,640.0,647.0,638.125,640.7750244140625,495.07293701171875,108866
2012-11-22,644.5,644.5,635.5250244140625,639.0499877929688,493.74029541015625,84064
2012-11-23,639.5,645.625,636.2750244140625,644.0499877929688,497.60333251953125,86064
2012-11-26,644.0499877929688,647.5,643.4249877929688,646.0499877929688,499.14849853515625,48012
2012-11-27,650.0,650.0,644.6749877929688,647.5499877929688,500.3074951171875,49862
2012-11-29,654.5,660.0,645.6500244140625,649.0250244140625,501.4470520019531,165906
2012-11-30,650.5,662.4500122070312,646.625,656.4249877929688,507.16436767578125,233896
2012-12-03,657.5,660.9500122070312,652.5,657.4249877929688,507.9369812011719,349856
2012-12-04,658.4749755859375,661.0,647.5250244140625,649.2249755859375,501.60162353515625,155842
2012-12-05,648.5,653.875,644.2750244140625,648.5750122070312,501.0993347167969,136030
2012-12-06,649.0,649.0250244140625,634.4500122070312,641.2000122070312,495.4014587402344,179288
2012-12-07,637.5,640.9000244140625,628.5,633.9749755859375,489.8190612792969,781792
2012-12-10,631.5,634.0,616.3499755859375,618.1500244140625,477.59259033203125,362414
2012-12-11,619.5,621.5,606.0999755859375,610.25,471.48883056640625,279068
2012-12-12,611.7249755859375,620.375,610.75,613.0,473.6135559082031,172732
2012-12-13,619.0,619.0,608.2750244140625,611.4500122070312,472.4160461425781,138448
2012-12-14,609.0,621.8250122070312,609.0,620.4749755859375,479.3888854980469,126938
2012-12-17,620.5,625.0,601.5,602.9249877929688,465.8293762207031,807376
2012-12-18,604.875,611.875,598.7999877929688,605.4500122070312,467.7801818847656,307342
2012-12-19,607.875,618.4000244140625,607.875,616.4000244140625,476.2406311035156,180822
2012-12-20,616.0,625.9000244140625,615.0750122070312,624.2000122070312,482.2668151855469,159622
2012-12-21,625.0,632.25,618.2999877929688,629.0499877929688,486.0140075683594,188630
2012-12-24,629.9500122070312,635.625,629.9500122070312,631.5999755859375,487.98431396484375,82116
2012-12-26,635.0,635.0,627.6749877929688,630.0,486.74798583984375,93222
2012-12-27,632.0,632.0,624.0,625.0750122070312,482.9429016113281,80014
2012-12-28,627.9500122070312,634.3250122070312,625.4249877929688,632.6500244140625,488.79547119140625,91978
2012-12-31,630.0,633.0,627.1500244140625,629.2750244140625,486.1880187988281,55526
2013-01-01,634.0,634.0,630.0,631.7249755859375,488.0807189941406,60278
2013-01-02,633.0,636.375,628.0499877929688,631.3250122070312,487.77178955078125,104688
2013-01-03,630.0,641.0,630.0,639.1500244140625,493.8175354003906,123176
2013-01-04,641.0,649.9749755859375,640.5750122070312,648.75,501.2344970703125,175210
2013-01-07,650.0,650.8499755859375,644.2750244140625,645.2750244140625,498.54986572265625,217796
2013-01-08,645.5,651.9749755859375,645.0250244140625,649.1500244140625,501.5435791015625,95118
2013-01-09,648.75,653.4249877929688,636.5750122070312,637.875,492.8323669433594,154540
2013-01-10,638.1500244140625,640.9000244140625,627.5,629.2750244140625,486.1880187988281,255252
2013-01-11,644.25,661.2249755859375,644.25,653.1749877929688,504.65338134765625,691296
2013-01-14,660.0,674.0250244140625,654.1500244140625,667.1500244140625,515.4507446289062,872892
2013-01-15,695.0,700.0,663.0,667.1500244140625,515.4507446289062,1183906
2013-01-16,669.5,676.2750244140625,654.6500244140625,674.0499877929688,520.7816772460938,605266
2013-01-17,675.0,685.5,672.0999755859375,681.125,526.2479858398438,457822
2013-01-18,683.0,683.0,668.8499755859375,675.5750122070312,521.9600219726562,154096
2013-01-21,677.5,677.5,664.5,665.7999877929688,514.40771484375,125988
2013-01-22,662.0,666.0,653.7750244140625,657.875,508.28466796875,132182
2013-01-23,659.9000244140625,661.7249755859375,650.0499877929688,655.9249877929688,509.0994567871094,114474
2013-01-24,655.0,667.0,654.9749755859375,662.875,514.4940795898438,144690
2013-01-25,661.5,672.0,661.5,668.9000244140625,519.1702880859375,80272
2013-01-28,671.0999755859375,674.7750244140625,669.5,671.8250122070312,521.4405517578125,78292
2013-01-29,670.0,677.9249877929688,669.5,671.25,520.9943237304688,104508
2013-01-30,670.0,674.6500244140625,666.5,671.9249877929688,521.5181884765625,133984
2013-01-31,672.4500122070312,676.0999755859375,663.625,671.375,521.0912475585938,181116
2013-02-01,670.9749755859375,676.0499877929688,670.9749755859375,673.2000122070312,522.5077514648438,196110
2013-02-04,673.5,683.0,672.5250244140625,676.3250122070312,524.933349609375,115658
2013-02-05,673.7750244140625,682.4000244140625,670.5,679.9000244140625,527.7080688476562,234648
2013-02-06,681.5,687.5999755859375,681.5,685.5,532.054443359375,499574
2013-02-07,681.5,695.0,681.5,693.75,538.457763671875,416738
2013-02-08,691.7750244140625,718.0,691.7750244140625,711.625,552.3314819335938,1026134
2013-02-11,711.6500244140625,714.625,705.1500244140625,707.2249755859375,548.91650390625,408756
2013-02-12,707.0,707.875,700.0,704.125,546.5103759765625,83826
2013-02-13,703.0499877929688,718.5,702.5,715.2750244140625,555.1644897460938,491690
2013-02-14,712.5,727.5,712.5,723.5,561.5482177734375,455620
2013-02-15,722.0,725.7000122070312,715.4249877929688,720.5499877929688,559.2586059570312,343164
2013-02-18,720.5499877929688,723.0250244140625,709.5999755859375,712.4749755859375,552.9911499023438,108892
2013-02-19,712.4500122070312,724.5,706.0750122070312,721.3499755859375,559.8796997070312,98818
2013-02-20,721.5250244140625,727.5,721.5250244140625,726.0499877929688,563.527587890625,226050
2013-02-21,721.0,727.7750244140625,720.4749755859375,724.0499877929688,561.9752807617188,160966
2013-02-22,724.9749755859375,731.4749755859375,687.5,727.2249755859375,564.4395751953125,142866
2013-02-25,726.0,736.9500122070312,726.0,735.6500244140625,570.9785766601562,256622
2013-02-26,732.4500122070312,749.0,731.9749755859375,747.1500244140625,579.9044799804688,282092
2013-02-27,747.5,750.8499755859375,737.7249755859375,741.5250244140625,575.5387573242188,139414
2013-02-28,744.0,760.0,743.0,757.375,587.8406372070312,268580
2013-03-01,756.0999755859375,757.5,748.0999755859375,749.7750244140625,581.9419555664062,187878
2013-03-04,747.5,758.5,745.125,755.0999755859375,586.0748291015625,104136
2013-03-05,757.0250244140625,771.5,754.125,770.125,597.7366333007812,332856
2013-03-06,769.5,781.0,769.0,778.9000244140625,604.5474243164062,172316
2013-03-07,780.0,799.0,776.5,795.2249755859375,617.218017578125,724442
2013-03-08,795.2000122070312,797.4500122070312,787.1500244140625,792.0750122070312,614.7733154296875,170828
2013-03-11,785.5250244140625,793.5499877929688,778.4749755859375,783.7750244140625,608.3312377929688,126780
2013-03-12,777.5,784.5750122070312,774.6500244140625,781.5499877929688,606.6041870117188,205194
2013-03-13,779.9749755859375,779.9749755859375,772.5499877929688,775.0250244140625,601.5398559570312,88694
2013-03-14,777.5,788.8499755859375,772.0,783.9249877929688,608.4475708007812,155106
2013-03-15,785.5,789.9500122070312,780.5,785.4500122070312,609.63134765625,166312
2013-03-18,779.0,787.5,777.5,782.4249877929688,607.2833862304688,66058
2013-03-19,779.0999755859375,781.4749755859375,770.0,772.5499877929688,599.618896484375,97002
2013-03-20,770.0,786.0,770.0,778.5499877929688,604.2755737304688,447008
2013-03-21,779.5,786.9749755859375,776.6500244140625,780.4000244140625,605.7116088867188,97608
2013-03-22,779.125,780.0,766.0499877929688,770.4749755859375,598.0082397460938,103114
2013-03-25,775.0,775.5750122070312,761.0250244140625,772.5,599.5800170898438,106784
2013-03-26,772.4249877929688,784.4500122070312,769.25,778.6749877929688,604.3727416992188,103700
2013-03-28,775.5,789.7750244140625,766.5,785.9000244140625,609.98046875,296652
2013-04-01,779.0,786.0,775.0,777.4749755859375,603.4412231445312,218494
2013-04-02,777.4749755859375,785.9749755859375,770.5,783.3250122070312,607.98193359375,419608
2013-04-03,784.5,787.5,766.1749877929688,771.6500244140625,598.9203491210938,67730
2013-04-04,767.5250244140625,768.0750122070312,750.7750244140625,753.4500122070312,584.7940673828125,121598
2013-04-05,750.5,753.0,743.0,750.0,582.1165161132812,99692
2013-04-08,747.0,748.9749755859375,738.0250244140625,740.5,574.742919921875,57472
2013-04-09,740.5,756.0,739.0,748.6500244140625,581.0687866210938,217096
2013-04-10,751.0,770.0,751.0,765.0250244140625,593.778076171875,181510
2013-04-11,770.0,774.5,760.6500244140625,768.1500244140625,596.2037353515625,150476
2013-04-12,742.0,765.0,740.0,755.6500244140625,586.501708984375,380570
2013-04-15,757.5,758.0250244140625,724.6500244140625,737.7000122070312,572.5697021484375,524876
2013-04-16,736.5499877929688,747.375,729.0999755859375,742.4249877929688,576.2369995117188,224842
2013-04-17,747.5,750.0,716.0499877929688,729.5999755859375,566.2828979492188,696984
2013-04-18,742.5,742.5,714.5,725.3499755859375,562.9842529296875,1025020
2013-04-22,722.0,728.5999755859375,712.2249755859375,712.625,553.107666015625,306124
2013-04-23,715.0,723.4500122070312,712.5,714.7999877929688,554.7957763671875,214844
2013-04-25,715.0999755859375,716.5,699.6749877929688,701.0499877929688,544.1236572265625,516672
2013-04-26,700.0,701.0250244140625,682.5,684.0999755859375,530.9678344726562,482324
2013-04-29,684.4500122070312,692.7750244140625,682.5,685.3499755859375,531.9378662109375,345328
2013-04-30,682.0,690.4749755859375,682.0,688.125,534.0919189453125,268804
2013-05-02,687.5,716.7750244140625,687.0,714.5499877929688,554.601806640625,351190
2013-05-03,712.5,723.4000244140625,704.0999755859375,709.375,550.5852661132812,285642
