Date,Open,High,Low,Close,Adj Close,Volume
2012-03-29,354.98748779296875,354.98748779296875,346.2437438964844,348.875,190.35926818847656,685040
2012-03-30,350.0,358.75,350.0,358.1187438964844,195.4029998779297,3126288
2012-04-02,358.125,360.9624938964844,355.375,356.71875,194.6390838623047,269040
2012-04-03,359.25,359.375,355.4375,356.8999938964844,194.73802185058594,659072
2012-04-04,357.4375,359.25,355.4125061035156,356.3062438964844,194.41403198242188,294784
2012-04-09,355.14373779296875,357.1937561035156,351.7562561035156,352.84375,192.5247802734375,882760
2012-04-10,356.0,356.0,342.5,347.1000061035156,189.39077758789062,588896
2012-04-11,345.625,353.125,342.75,350.29376220703125,191.13340759277344,762424
2012-04-12,353.75,354.98748779296875,342.51251220703125,343.7562561035156,187.5662841796875,749752
2012-04-13,317.5,317.5,298.76251220703125,300.4125061035156,163.91632080078125,12200592
2012-04-16,297.625,303.2875061035156,292.01873779296875,296.16876220703125,161.60076904296875,4671144
2012-04-17,298.88751220703125,299.23748779296875,292.0,297.59375,162.37828063964844,2617232
2012-04-18,300.0,300.3687438964844,294.625,296.6312561035156,161.85311889648438,2600824
2012-04-19,296.25,301.0625,296.0562438964844,300.51873779296875,163.97427368164062,1968768
2012-04-20,298.40625,303.4624938964844,295.625,300.78125,164.11749267578125,1566136
2012-04-23,299.5,299.5,288.28125,288.9937438964844,157.68582153320312,3152848
2012-04-24,288.75,295.61248779296875,275.0,293.5687561035156,160.1820831298828,6337232
2012-04-25,294.5,295.71875,288.125,293.6000061035156,160.19915771484375,2630816
2012-04-26,293.51251220703125,297.25,292.6499938964844,294.7749938964844,160.8402557373047,2376432
2012-04-27,294.5,299.875,294.5,298.7749938964844,163.02281188964844,2980984
2012-04-30,298.75,308.375,298.25,307.82501220703125,167.96084594726562,1159880
2012-05-02,308.25,311.04376220703125,307.82501220703125,308.90625,168.5508270263672,801072
2012-05-03,306.25,311.98748779296875,306.25,310.54376220703125,169.44432067871094,2136960
2012-05-04,309.03125,312.25,303.1000061035156,305.14373779296875,166.4978485107422,842128
2012-05-07,300.375,305.6499938964844,296.0,303.82501220703125,165.77830505371094,760008
2012-05-08,300.0,300.7124938964844,291.2875061035156,298.9937438964844,163.14218139648438,1153648
2012-05-09,296.0,299.2124938964844,294.79998779296875,295.9624938964844,161.48822021484375,887512
2012-05-10,295.875,298.11248779296875,291.125,293.5249938964844,160.1582489013672,1581040
2012-05-11,293.25,294.9375,286.63751220703125,288.98126220703125,157.6790008544922,1260944
2012-05-14,290.5,293.16876220703125,288.0625,292.25,159.46253967285156,1038944
2012-05-15,288.625,303.04998779296875,288.625,301.3999938964844,164.45510864257812,853600
2012-05-16,297.15625,297.875,294.375,295.79998779296875,161.39955139160156,606064
2012-05-17,295.9375,297.0874938964844,293.45623779296875,296.41876220703125,161.73716735839844,770632
2012-05-18,290.75,299.875,288.125,298.17498779296875,162.69544982910156,663040
2012-05-21,299.5,299.5,291.0062561035156,293.0625,159.9058837890625,992464
2012-05-22,296.25,296.25,291.2749938964844,292.7875061035156,159.7558135986328,912520
2012-05-23,293.25,295.5375061035156,288.6812438964844,293.5249938964844,160.1582489013672,868880
2012-05-24,295.0,297.875,289.26251220703125,297.08123779296875,181.9329071044922,766984
2012-05-25,294.0,298.0,293.9437561035156,296.5,181.57701110839844,430704
2012-05-28,299.375,299.3812561035156,295.5,298.45623779296875,182.7749481201172,557960
2012-05-29,299.8374938964844,302.875,297.26251220703125,300.8687438964844,184.25238037109375,584800
2012-05-30,301.25,306.4624938964844,298.96875,302.8062438964844,185.43890380859375,667752
2012-05-31,302.4937438964844,312.125,298.78125,304.98126220703125,186.77090454101562,571928
2012-06-01,305.0,305.0,297.25,298.4750061035156,182.78648376464844,1276192
2012-06-04,296.25,299.75,293.125,298.54376220703125,182.8285675048828,501984
2012-06-05,298.5,301.25,296.875,298.6625061035156,182.90126037597656,1481656
2012-06-06,299.0062561035156,303.4375,299.0062561035156,301.2562561035156,184.48971557617188,424592
2012-06-07,303.1499938964844,308.0,303.1499938964844,306.6187438964844,187.77371215820312,598968
2012-06-08,304.875,306.9312438964844,299.125,302.3999938964844,185.1901397705078,570432
2012-06-11,303.25,306.5,302.01873779296875,303.3687438964844,185.78341674804688,427176
2012-06-12,301.38751220703125,308.29376220703125,301.25,307.14373779296875,188.09519958496094,350632
2012-06-13,306.25,310.9375,305.28125,308.8999938964844,189.1707763671875,579456
2012-06-14,308.625,313.75,307.46875,312.2749938964844,191.2375946044922,1421656
2012-06-15,314.0,316.875,313.0,315.0062561035156,192.91021728515625,803456
2012-06-18,316.5,318.04998779296875,311.9437561035156,313.86248779296875,192.20980834960938,710072
2012-06-19,312.5,313.2124938964844,307.0375061035156,309.8187561035156,189.73338317871094,679992
2012-06-20,310.0,310.6000061035156,306.86248779296875,308.83123779296875,189.12864685058594,563008
2012-06-21,306.875,312.6812438964844,305.2875061035156,311.5249938964844,190.77830505371094,457992
2012-06-22,306.125,310.53125,305.375,309.38751220703125,189.46932983398438,1230912
2012-06-25,310.5,311.1812438964844,307.375,308.54376220703125,188.95257568359375,1525112
2012-06-26,306.875,307.0,303.9125061035156,305.3125,186.9737548828125,638704
2012-06-27,306.3812561035156,309.25,305.2562561035156,308.5687561035156,188.96788024902344,393648
2012-06-28,309.375,312.0062561035156,306.42498779296875,309.0874938964844,189.28555297851562,1437440
2012-06-29,311.26251220703125,314.375,309.375,312.8187561035156,191.57061767578125,462144
2012-07-02,312.125,314.875,311.3812561035156,312.63751220703125,191.45957946777344,378384
2012-07-03,313.75,314.0,309.625,311.96875,191.050048828125,397440
2012-07-04,312.0,313.0375061035156,308.75,309.9125061035156,189.7908172607422,609984
2012-07-05,310.0,310.89373779296875,308.125,310.0249938964844,189.85972595214844,1009608
2012-07-06,311.125,311.125,304.88751220703125,305.48126220703125,187.0771026611328,576264
2012-07-09,303.75,308.625,300.375,304.6000061035156,186.5374298095703,475232
2012-07-10,306.25,307.75,304.5,307.38751220703125,188.24449157714844,386480
2012-07-11,306.23748779296875,312.92498779296875,305.5,308.29376220703125,188.7994842529297,1071184
2012-07-12,283.75,285.0,277.0062561035156,283.15625,173.4052276611328,9952032
2012-07-13,279.9624938964844,282.32501220703125,277.51251220703125,278.4750061035156,170.53843688964844,2603192
2012-07-16,279.875,280.2562561035156,270.5,271.57501220703125,166.3128662109375,2808040
2012-07-17,273.125,274.7124938964844,270.375,271.35626220703125,166.17892456054688,2063072
2012-07-18,271.625,273.6625061035156,270.4375,271.9750061035156,166.55783081054688,780944
2012-07-19,275.0,281.0625,274.375,280.35626220703125,171.69052124023438,1454384
2012-07-20,280.625,280.625,275.7437438964844,277.20001220703125,169.7576446533203,694736
2012-07-23,275.0,276.25,272.625,273.26873779296875,167.35012817382812,669176
2012-07-24,274.9750061035156,276.375,270.7875061035156,271.16876220703125,166.06407165527344,551208
2012-07-25,271.875,272.48748779296875,268.75,270.9750061035156,165.94540405273438,910336
2012-07-26,270.875,270.875,262.70623779296875,265.625,162.66909790039062,1385896
2012-07-27,270.13751220703125,270.6000061035156,263.89373779296875,268.60626220703125,164.49481201171875,693312
2012-07-30,269.40625,276.875,269.40625,276.1812438964844,169.13372802734375,668504
2012-07-31,276.25,279.0375061035156,273.13751220703125,278.42498779296875,170.5078125,690920
2012-08-01,278.625,278.98126220703125,275.25,277.3812561035156,169.86863708496094,412256
2012-08-02,276.875,278.5,274.625,275.73126220703125,168.85816955566406,252880
2012-08-03,274.75,277.5,273.26251220703125,276.1625061035156,169.12228393554688,450384
2012-08-06,277.0,279.125,275.9375,276.6937561035156,169.44760131835938,282392
2012-08-07,278.25,283.5625,278.0249938964844,281.9624938964844,172.67417907714844,740696
2012-08-08,283.5,286.375,282.39373779296875,285.23748779296875,174.67979431152344,1002288
2012-08-09,285.75,288.7437438964844,283.88751220703125,284.875,174.4578094482422,603808
2012-08-10,284.5,290.0,283.125,289.14373779296875,177.07196044921875,630184
2012-08-13,287.75,291.25,287.51873779296875,289.86248779296875,177.51217651367188,368304
2012-08-14,289.0,291.75,286.25,291.2437438964844,178.35801696777344,421000
2012-08-16,291.2437438964844,291.2437438964844,287.7749938964844,289.28125,177.1562042236328,321144
2012-08-17,290.0,294.375,289.71875,293.92498779296875,180.00003051757812,767464
2012-08-21,295.25,304.84375,295.25,300.8812561035156,184.2600555419922,1292536
2012-08-22,300.75,304.5,299.0874938964844,303.67498779296875,185.970947265625,745104
2012-08-23,304.25,309.7250061035156,302.8999938964844,308.9375,189.19371032714844,850928
2012-08-24,306.125,307.3812561035156,304.67498779296875,305.66876220703125,187.19192504882812,487848
2012-08-27,302.8999938964844,305.75,300.73126220703125,301.3187561035156,184.52798461914062,343544
2012-08-28,299.9312438964844,306.1875,299.9312438964844,302.92498779296875,185.5116424560547,613928
2012-08-29,302.625,302.625,297.9437561035156,298.7124938964844,182.931884765625,376144
2012-08-30,297.875,300.4750061035156,296.25,298.875,183.03143310546875,492920
2012-08-31,298.625,298.75,295.03125,296.65625,181.6726531982422,408808
2012-09-03,296.375,299.95623779296875,295.4125061035156,296.1937561035156,181.38943481445312,420440
2012-09-04,295.75,296.25,292.8500061035156,295.29998779296875,180.8420867919922,307496
2012-09-05,293.5,294.48748779296875,288.75,292.3062438964844,179.00869750976562,543240
2012-09-06,293.75,303.25,293.625,302.7749938964844,185.4197998046875,1043608
2012-09-07,305.875,311.2437438964844,305.875,310.375,190.0740203857422,779616
2012-09-08,310.0,312.375,309.4375,311.98748779296875,191.06153869628906,103424
2012-09-10,311.875,315.9937438964844,309.79376220703125,313.875,192.21742248535156,874288
2012-09-11,312.125,316.90625,310.0,316.0874938964844,193.57235717773438,645776
2012-09-12,316.8374938964844,318.75,315.2124938964844,317.11248779296875,194.2000732421875,601640
2012-09-13,317.125,320.125,314.7875061035156,318.9937438964844,195.35215759277344,539456
2012-09-14,322.875,330.3062438964844,322.875,329.1000061035156,201.541259765625,1417216
2012-09-17,330.875,331.0,318.3812561035156,320.32501220703125,196.1674346923828,764000
2012-09-18,321.5,327.4375,321.5,324.95623779296875,199.00357055664062,531712
2012-09-20,320.125,330.25,319.33123779296875,326.9437561035156,200.22079467773438,600144
2012-09-21,327.4937438964844,331.08123779296875,323.4375,324.33123779296875,198.62081909179688,779184
2012-09-24,324.33123779296875,326.0,321.875,325.04998779296875,199.06101989746094,448224
2012-09-25,323.625,326.25,323.5,324.5062561035156,198.72804260253906,338304
2012-09-26,322.76873779296875,324.86248779296875,321.125,323.3500061035156,198.0199432373047,332336
2012-09-27,323.875,325.0,316.6312561035156,318.5874938964844,195.10336303710938,447960
2012-09-28,321.125,322.375,316.0249938964844,316.75,193.9781036376953,530968
2012-10-01,318.51251220703125,327.5,318.51251220703125,326.13751220703125,199.72702026367188,572136
2012-10-03,325.0249938964844,327.375,320.28125,322.3187561035156,197.38839721679688,598920
2012-10-04,321.39373779296875,324.1812438964844,319.65625,321.92498779296875,197.14727783203125,643080
2012-10-05,321.5,323.0,295.79998779296875,315.98748779296875,193.51113891601562,758096
2012-10-08,315.5,317.875,309.53125,311.36248779296875,190.67881774902344,829352
2012-10-09,312.78125,318.5,310.5062561035156,317.1187438964844,194.20391845703125,582272
2012-10-10,313.5,315.9624938964844,311.5,313.03125,191.70071411132812,538192
2012-10-11,311.4375,322.1187438964844,310.25,316.4312438964844,193.78285217285156,1504832
2012-10-12,293.75,305.8500061035156,289.625,299.45623779296875,183.38735961914062,10972624
2012-10-15,298.25,301.6937561035156,294.375,295.7124938964844,181.09469604492188,1965680
2012-10-16,296.5,298.625,293.375,294.3062438964844,180.23350524902344,1201464
2012-10-17,296.375,297.21875,294.63751220703125,295.96875,181.25164794921875,570416
2012-10-18,295.875,299.1937561035156,293.125,296.9750061035156,191.57717895507812,1001200
2012-10-19,297.03125,299.4750061035156,296.0062561035156,297.9125061035156,192.18197631835938,1138496
2012-10-22,296.875,299.7875061035156,296.2562561035156,298.2749938964844,192.41580200195312,601480
2012-10-23,295.75,297.2124938964844,293.33123779296875,294.0375061035156,189.68222045898438,1627488
2012-10-25,293.25,294.375,291.45623779296875,293.1187438964844,189.08953857421875,2422256
2012-10-29,290.875,292.61248779296875,288.4624938964844,291.7875061035156,188.23077392578125,566248
2012-10-30,290.875,295.6187438964844,290.875,294.66876220703125,190.08944702148438,598008
2012-10-31,292.8999938964844,296.75,292.8999938964844,295.4375,190.58534240722656,1147040
2012-11-01,295.0,295.625,292.6812438964844,295.3500061035156,190.52891540527344,402264
2012-11-02,295.61248779296875,300.54376220703125,295.61248779296875,298.64373779296875,192.65367126464844,688128
2012-11-05,297.5249938964844,299.25,296.25,297.3374938964844,191.81105041503906,371328
2012-11-06,297.5,300.7437438964844,296.5,297.98748779296875,192.23033142089844,3088896
2012-11-07,297.75,301.54998779296875,296.95623779296875,299.8999938964844,193.46409606933594,381688
2012-11-08,297.0,297.875,295.5625,296.8500061035156,191.49656677246094,466408
2012-11-09,295.625,295.625,293.13751220703125,293.64373779296875,189.42819213867188,417272
2012-11-12,294.375,296.0,291.88751220703125,295.04998779296875,190.33535766601562,3577472
2012-11-15,291.625,292.5,284.86248779296875,286.76251220703125,184.9891357421875,639136
2012-11-16,287.5,298.23126220703125,286.375,292.73126220703125,188.83958435058594,889064
2012-11-19,293.25,297.45001220703125,292.21875,294.98748779296875,190.29505920410156,499216
2012-11-20,296.625,296.73748779296875,289.3500061035156,290.67498779296875,187.51309204101562,540448
2012-11-21,291.25,295.625,290.20001220703125,293.54376220703125,189.3637237548828,435344
2012-11-22,293.75,299.125,291.95623779296875,298.09375,192.2988739013672,605520
2012-11-23,296.875,299.8187561035156,294.57501220703125,297.0,191.59332275390625,388696
2012-11-26,298.76251220703125,302.5,298.76251220703125,302.07501220703125,194.86717224121094,343544
2012-11-27,302.5062561035156,309.625,302.07501220703125,308.64373779296875,199.10464477539062,767472
2012-11-29,304.75,307.875,303.20623779296875,305.60626220703125,197.14517211914062,434712
2012-11-30,305.625,309.3812561035156,303.26251220703125,304.57501220703125,196.4799346923828,406128
2012-12-03,305.25,306.625,302.91876220703125,304.5,196.43150329589844,323584
2012-12-04,303.75,305.625,302.0,303.6625061035156,195.89126586914062,296184
2012-12-05,303.125,303.4937438964844,296.125,297.7875061035156,192.10130310058594,1076904
2012-12-06,298.5375061035156,299.75,289.4375,292.3125,188.5694122314453,1137336
2012-12-07,291.875,293.73126220703125,288.875,289.9624938964844,187.05345153808594,927752
2012-12-10,288.875,293.0625,287.25,288.70001220703125,186.23902893066406,727616
2012-12-11,289.75,292.0,285.51251220703125,286.76251220703125,184.9891357421875,744040
2012-12-12,288.1312561035156,290.375,285.875,287.36248779296875,185.37623596191406,1244936
2012-12-13,287.6625061035156,289.1875,284.375,285.375,184.09408569335938,565328
2012-12-14,284.25,286.9312438964844,283.3812561035156,284.65625,183.63040161132812,479000
2012-12-17,284.61248779296875,286.5,282.01873779296875,283.0687561035156,182.60633850097656,517048
2012-12-18,283.0,284.375,280.63751220703125,283.82501220703125,183.09420776367188,543080
2012-12-19,284.0,287.4312438964844,283.875,286.91876220703125,185.0899658203125,549568
2012-12-20,287.5,288.7562561035156,285.0249938964844,287.3500061035156,185.36813354492188,635224
2012-12-21,286.8999938964844,290.17498779296875,285.5375061035156,286.5625,184.86012268066406,472104
2012-12-24,287.6312561035156,290.98748779296875,287.6312561035156,289.8687438964844,186.99295043945312,309840
2012-12-26,290.125,291.45623779296875,288.10626220703125,288.9125061035156,186.37611389160156,295440
2012-12-27,290.625,291.15625,284.64373779296875,285.85626220703125,184.40452575683594,319936
2012-12-28,287.5,290.25,286.2749938964844,289.79998779296875,186.9486083984375,390456
2012-12-31,289.79998779296875,290.625,287.9750061035156,289.8125,186.95669555664062,592744
2013-01-01,290.63751220703125,291.14373779296875,287.875,288.5375061035156,186.1342010498047,265648
2013-01-02,289.375,291.16876220703125,287.85626220703125,288.45001220703125,186.07774353027344,361304
2013-01-03,289.75,293.1000061035156,288.79998779296875,292.0375061035156,188.39199829101562,614552
2013-01-04,293.25,294.3500061035156,291.6499938964844,293.5375061035156,189.35964965820312,731112
2013-01-07,293.5,297.5,292.0874938964844,296.8374938964844,191.48849487304688,626968
2013-01-08,295.625,296.0,290.2749938964844,292.6499938964844,188.78713989257812,718744
2013-01-09,293.7437438964844,295.25,290.34375,291.0249938964844,187.73886108398438,389816
2013-01-10,291.25,292.75,288.625,290.04376220703125,187.10586547851562,844384
2013-01-11,313.48748779296875,340.0,313.48748779296875,339.07501220703125,218.73574829101562,12975904
2013-01-14,340.9375,354.375,340.9375,350.90625,226.3679962158203,5705880
2013-01-15,350.875,351.25,346.8062438964844,348.7437438964844,224.97296142578125,1717928
2013-01-16,347.25,348.75,344.125,346.3812561035156,223.44888305664062,768576
2013-01-17,347.88751220703125,350.75,347.5,349.5249938964844,225.47689819335938,1393336
2013-01-18,349.75,350.9437561035156,347.14373779296875,348.7250061035156,224.96087646484375,566696
2013-01-21,345.625,351.25,345.625,349.75,225.6221160888672,568424
2013-01-22,348.28125,349.7437438964844,347.1499938964844,347.9375,224.45281982421875,383072
2013-01-23,347.07501220703125,349.625,346.8812561035156,348.60626220703125,224.88427734375,502616
2013-01-24,350.65625,353.3125,348.75,349.63751220703125,225.54954528808594,1161688
2013-01-25,350.625,352.875,349.0,351.83123779296875,226.96469116210938,496000
2013-01-28,350.88751220703125,353.48748779296875,350.0,351.2562561035156,226.5937957763672,742992
2013-01-29,350.125,353.0,348.59375,349.79998779296875,225.6543426513672,439528
2013-01-30,349.76251220703125,351.23126220703125,347.75,349.0625,225.17860412597656,480184
2013-01-31,348.75,350.625,346.25,348.59375,224.8761749267578,551144
2013-02-01,348.625,349.9750061035156,343.9624938964844,346.3687438964844,223.4408721923828,553496
2013-02-04,347.125,348.0625,343.3125,345.29376220703125,222.74737548828125,414152
2013-02-05,343.7749938964844,347.5,343.7749938964844,344.7562561035156,222.400634765625,271056
2013-02-06,346.5062561035156,347.5,344.25,346.79998779296875,223.7190399169922,207592
2013-02-07,347.8125,349.75,347.3187561035156,348.7250061035156,224.96087646484375,597528
2013-02-08,348.625,351.8187561035156,346.6000061035156,348.5375061035156,224.83993530273438,643512
2013-02-11,350.0,351.625,348.0874938964844,348.83123779296875,225.02943420410156,788536
2013-02-12,346.875,346.8812561035156,342.875,344.33123779296875,222.12646484375,173040
2013-02-13,343.75,349.6000061035156,342.5,348.6625061035156,224.92056274414062,485264
2013-02-14,348.89373779296875,353.125,348.89373779296875,351.6187438964844,226.82757568359375,616920
2013-02-15,348.5,350.85626220703125,346.26873779296875,348.1499938964844,224.5899200439453,210664
2013-02-18,348.4624938964844,348.4624938964844,345.375,347.0687561035156,223.89242553710938,117896
2013-02-19,347.25,353.125,345.6499938964844,352.375,227.3154754638672,293472
2013-02-20,352.5,353.75,350.9937438964844,352.48126220703125,227.38400268554688,403568
2013-02-21,349.375,352.45623779296875,349.125,350.84375,226.3276824951172,516696
2013-02-22,349.875,356.875,349.875,354.5687561035156,228.73065185546875,1191824
2013-02-25,358.1312561035156,365.5,357.79376220703125,364.6499938964844,235.2340087890625,1730664
2013-02-26,364.125,371.25,363.625,370.01251220703125,238.69332885742188,1363880
2013-02-27,368.6875,368.6875,362.83123779296875,364.2250061035156,234.95985412597656,539728
2013-02-28,364.0,366.875,360.75,363.25,234.33090209960938,482512
2013-03-01,361.25,370.0,360.375,363.5562438964844,234.5284423828125,405624
2013-03-04,364.5,367.625,359.1499938964844,362.875,234.08897399902344,779608
2013-03-05,364.75,367.375,364.07501220703125,365.1187438964844,235.53639221191406,451536
2013-03-06,367.5,371.7875061035156,366.3125,370.8062438964844,239.20533752441406,967376
2013-03-07,372.5,376.25,372.0,375.59375,242.29379272460938,1402424
2013-03-08,373.5,373.75,369.6875,371.2749938964844,239.50775146484375,464616
2013-03-11,372.5,373.625,366.3125,368.21875,237.53616333007812,324224
2013-03-12,366.75,368.09375,364.125,364.70001220703125,235.26629638671875,413456
2013-03-13,362.375,362.375,356.86248779296875,357.8062438964844,230.81912231445312,372984
2013-03-14,359.125,361.25,355.38751220703125,359.36248779296875,231.8230743408203,550616
2013-03-15,358.67498779296875,363.84375,358.67498779296875,360.4624938964844,232.5326690673828,530288
2013-03-18,359.25,361.25,356.625,357.67498779296875,230.7344512939453,221648
2013-03-19,358.75,360.8374938964844,355.375,357.0562438964844,230.33529663085938,278360
2013-03-20,357.5,359.375,353.625,358.65625,231.36749267578125,237320
2013-03-21,360.4125061035156,361.61248779296875,358.0,359.5625,231.9520721435547,503008
2013-03-22,356.25,359.25,353.7562561035156,357.57501220703125,230.6699676513672,402936
2013-03-25,351.875,358.11248779296875,351.875,356.67498779296875,230.08937072753906,529856
2013-03-26,355.25,358.5,354.1312561035156,356.7875061035156,230.16192626953125,198864
2013-03-28,357.78125,363.625,357.6187438964844,361.23748779296875,233.0325927734375,943976
2013-04-01,362.89373779296875,369.20001220703125,362.89373779296875,367.90625,237.3346405029297,642856
2013-04-02,366.625,373.36248779296875,364.8812561035156,371.26873779296875,239.50372314453125,512352
2013-04-03,368.125,374.375,368.125,370.5,239.00779724121094,308816
2013-04-04,368.75,369.375,359.21875,360.35626220703125,232.4641571044922,398464
2013-04-05,359.125,362.16876220703125,356.375,357.98126220703125,230.93206787109375,296136
2013-04-08,356.375,358.82501220703125,353.625,354.14373779296875,228.45643615722656,218000
2013-04-09,354.98748779296875,354.98748779296875,344.4437561035156,345.79376220703125,223.06991577148438,442624
2013-04-10,350.0375061035156,353.375,347.25,351.65625,226.85179138183594,674672
2013-04-11,357.625,366.6625061035156,354.3812561035156,364.73126220703125,235.28640747070312,1197120
2013-04-12,328.26251220703125,328.26251220703125,283.5,286.9312438964844,185.09800720214844,15443656
2013-04-15,286.25,294.3687438964844,275.75,291.7437438964844,188.20252990722656,7881008
2013-04-16,290.5,290.61248779296875,285.92498779296875,286.7437438964844,184.97705078125,1740480
2013-04-17,288.75,288.89373779296875,281.26251220703125,285.23126220703125,184.00137329101562,2257208
2013-04-18,284.875,290.25,284.875,286.92498779296875,185.09397888183594,1605464
2013-04-22,287.125,287.5,278.0,280.5562438964844,180.9855194091797,2429360
2013-04-23,280.875,284.0,280.625,282.76251220703125,182.4087677001953,899608
2013-04-25,282.5,282.5,277.75,278.3812561035156,179.5824432373047,3432120
2013-04-26,278.10626220703125,279.8500061035156,275.1875,276.5375061035156,178.39303588867188,1818536
2013-04-29,276.125,281.125,273.75,278.6312561035156,179.7436981201172,2930960
2013-04-30,279.86248779296875,280.375,277.82501220703125,279.3062438964844,180.17913818359375,878736
